user_id,user_type,is_premium,registration_date,session_count,days_active,total_events,event_app_launch,event_conversation_started,event_message_sent,event_premium_feature_used,event_settings_changed,premium_features_used,messages_sent,days_since_last_activity,avg_sessions_per_day,engagement_score,cluster
user_00168,churn_risk_user,False,2025-05-23 20:55:15.215394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00169,churn_risk_user,False,2025-07-31 20:55:15.216394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00170,casual_user,True,2025-06-04 20:55:15.216394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00171,regular_user,False,2025-04-08 20:55:15.216394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00172,regular_user,False,2025-09-30 20:55:15.217398,6.0,8.0,25.0,7.0,4.0,8.0,3.0,3.0,3.0,8.0,7.0,1.25,50.0,1
user_00173,casual_user,False,2025-03-27 20:55:15.217398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00174,regular_user,True,2025-08-08 20:55:15.217398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00175,regular_user,True,2025-07-08 20:55:15.217398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00176,regular_user,False,2025-10-07 20:55:15.217398,6.0,9.0,29.0,8.0,6.0,6.0,5.0,4.0,5.0,6.0,0.0,1.1111111111111112,62.0,1
user_00177,power_user,False,2025-09-04 20:55:15.217398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00178,power_user,False,2025-07-27 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00179,regular_user,True,2025-02-11 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00180,power_user,False,2025-08-08 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00181,regular_user,False,2025-06-17 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00182,churn_risk_user,True,2025-06-03 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00183,regular_user,False,2025-07-22 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00184,regular_user,False,2025-04-04 20:55:15.218405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00185,casual_user,True,2025-02-12 20:55:15.219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00186,regular_user,True,2024-12-18 20:55:15.219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00187,regular_user,True,2025-06-11 20:55:15.219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00188,regular_user,False,2025-01-08 20:55:15.219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00189,casual_user,False,2025-09-13 20:55:15.219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00190,casual_user,False,2025-08-02 20:55:15.219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00191,regular_user,False,2025-09-04 20:55:15.220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00192,regular_user,False,2025-08-27 20:55:15.220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00193,regular_user,False,2024-11-22 20:55:15.220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00194,churn_risk_user,True,2025-02-21 20:55:15.220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00195,regular_user,False,2025-03-24 20:55:15.220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00196,casual_user,True,2024-11-24 20:55:15.220394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00197,power_user,True,2025-02-03 20:55:15.221395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00198,casual_user,False,2025-02-27 20:55:15.221395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00199,power_user,False,2025-10-04 20:55:15.221395,4.0,8.0,20.0,7.0,5.0,3.0,1.0,4.0,1.0,3.0,8.0,1.0,36.0,1
user_00200,churn_risk_user,False,2025-08-07 20:55:15.221395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00201,regular_user,False,2025-09-12 20:55:15.221395,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,3.0,3
user_00202,casual_user,True,2025-06-12 20:55:15.221395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00203,regular_user,False,2025-06-17 20:55:15.222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00204,power_user,False,2024-11-22 20:55:15.222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00205,power_user,False,2025-01-22 20:55:15.222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00206,power_user,False,2025-01-20 20:55:15.222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00207,casual_user,True,2025-04-23 20:55:15.222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00208,power_user,False,2025-01-08 20:55:15.222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00209,power_user,False,2025-07-06 20:55:15.223394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00210,regular_user,False,2025-02-14 20:55:15.223394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00211,regular_user,False,2025-05-24 20:55:15.223394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00212,casual_user,True,2024-12-16 20:55:15.223394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00213,casual_user,True,2025-01-14 20:55:15.223394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00214,regular_user,False,2024-12-21 20:55:15.223394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00215,regular_user,False,2025-08-07 20:55:15.224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00216,regular_user,False,2024-12-16 20:55:15.224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00217,casual_user,False,2025-04-12 20:55:15.224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00218,regular_user,False,2025-05-18 20:55:15.224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00219,churn_risk_user,False,2024-12-03 20:55:15.225406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00220,churn_risk_user,False,2025-03-24 20:55:15.225406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00221,power_user,False,2025-08-27 20:55:15.225406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00222,regular_user,False,2024-12-23 20:55:15.226419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00223,regular_user,False,2025-05-04 20:55:15.226419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00224,power_user,False,2024-12-23 20:55:15.226419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00225,casual_user,False,2025-10-03 20:55:15.227409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00226,regular_user,False,2025-05-02 20:55:15.227409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00227,regular_user,False,2025-04-07 20:55:15.227409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00228,regular_user,False,2025-08-22 20:55:15.228418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00229,regular_user,False,2025-07-05 20:55:15.228418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00230,regular_user,False,2024-12-13 20:55:15.228418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00231,regular_user,False,2024-10-13 20:55:15.228418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00232,churn_risk_user,True,2024-10-27 20:55:15.228418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00233,regular_user,False,2025-06-26 20:55:15.228418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00234,churn_risk_user,False,2025-04-20 20:55:15.229470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00235,churn_risk_user,False,2025-05-28 20:55:15.229470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00236,casual_user,False,2025-08-18 20:55:15.229470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00237,regular_user,True,2025-01-14 20:55:15.229470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00238,casual_user,True,2024-10-27 20:55:15.229470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00239,casual_user,False,2025-10-07 20:55:15.229470,3.0,4.0,10.0,2.0,0.0,5.0,1.0,2.0,1.0,5.0,16.0,1.0,18.0,3
user_00240,regular_user,False,2025-05-12 20:55:15.230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00241,power_user,False,2024-11-29 20:55:15.230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00242,regular_user,False,2025-02-06 20:55:15.230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00243,regular_user,False,2025-03-12 20:55:15.230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00244,churn_risk_user,True,2024-10-09 20:55:15.230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00245,regular_user,False,2025-04-11 20:55:15.230456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00246,regular_user,False,2024-12-27 20:55:15.231437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00247,regular_user,False,2025-08-20 20:55:15.231437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00248,regular_user,True,2025-05-13 20:55:15.231437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00249,regular_user,False,2024-10-13 20:55:15.231437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00250,regular_user,False,2025-03-07 20:55:15.231437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00251,regular_user,False,2025-09-06 20:55:15.231437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00252,regular_user,True,2025-05-17 20:55:15.232408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00253,regular_user,False,2025-04-16 20:55:15.232408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00254,power_user,False,2024-11-23 20:55:15.232408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00255,casual_user,True,2024-10-14 20:55:15.232408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00256,regular_user,True,2025-04-29 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00257,casual_user,False,2025-04-13 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00258,regular_user,True,2025-02-03 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00259,regular_user,False,2025-08-15 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00260,regular_user,False,2025-07-03 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00261,churn_risk_user,False,2025-07-04 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00262,power_user,False,2025-04-26 20:55:15.233434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00263,casual_user,False,2025-10-01 20:55:15.234423,2.0,3.0,8.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,14.0,1.0,20.0,3
user_00264,power_user,False,2025-05-14 20:55:15.234423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00265,casual_user,False,2025-04-03 20:55:15.234423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00266,regular_user,False,2025-09-27 20:55:15.234423,2.0,3.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,25.0,1.3333333333333333,14.0,3
user_00267,regular_user,False,2025-06-11 20:55:15.234423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00268,regular_user,False,2025-01-25 20:55:15.235440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00269,churn_risk_user,False,2024-10-18 20:55:15.235440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00270,casual_user,False,2025-07-19 20:55:15.235440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00271,regular_user,False,2025-06-02 20:55:15.235440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00272,casual_user,False,2025-09-24 20:55:15.235440,2.0,3.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,11.0,3
user_00273,regular_user,False,2024-10-14 20:55:15.235440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00274,regular_user,True,2025-05-07 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00275,power_user,False,2024-12-19 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00276,regular_user,True,2025-08-27 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00277,casual_user,False,2025-04-26 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00278,power_user,True,2025-06-13 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00279,casual_user,False,2024-12-25 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00280,casual_user,True,2025-02-13 20:55:15.236423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00281,regular_user,True,2025-04-01 20:55:15.237424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00282,regular_user,True,2024-10-10 20:55:15.237424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00283,regular_user,True,2025-09-09 20:55:15.237424,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,4.0,3
user_00284,casual_user,False,2025-06-17 20:55:15.237424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00285,regular_user,False,2025-07-02 20:55:15.237424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00286,regular_user,True,2025-07-31 20:55:15.237424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00287,casual_user,False,2025-02-23 20:55:15.238444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00288,regular_user,False,2025-05-07 20:55:15.238444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00289,regular_user,False,2025-09-21 20:55:15.238444,1.0,2.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,11.0,3
user_00290,regular_user,False,2025-09-13 20:55:15.238444,2.0,3.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,25.0,1.0,16.0,3
user_00291,regular_user,False,2025-06-28 20:55:15.238444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00292,power_user,False,2024-12-07 20:55:15.238444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00293,power_user,False,2024-12-09 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00294,casual_user,False,2025-01-17 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00295,churn_risk_user,False,2025-03-24 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00296,casual_user,True,2025-05-18 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00297,power_user,False,2025-08-22 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00298,regular_user,False,2024-12-30 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00299,casual_user,True,2024-11-07 20:55:15.239470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00300,churn_risk_user,False,2024-11-14 20:55:15.240408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00301,casual_user,False,2025-02-27 20:55:15.240408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00302,power_user,False,2025-06-27 20:55:15.240408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00303,power_user,False,2024-12-11 20:55:15.240408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00304,regular_user,False,2025-04-08 20:55:15.240408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00305,casual_user,False,2024-10-24 20:55:15.240408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00306,regular_user,False,2025-09-22 20:55:15.241406,3.0,4.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,16.0,1.0,12.0,3
user_00307,regular_user,False,2024-12-01 20:55:15.241406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00308,regular_user,False,2025-05-20 20:55:15.241406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00309,regular_user,False,2024-12-10 20:55:15.242406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00310,regular_user,False,2025-02-05 20:55:15.242406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00311,regular_user,False,2024-10-14 20:55:15.242406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00312,regular_user,True,2025-10-05 20:55:15.242406,5.0,6.0,15.0,7.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,26.0,1
user_00313,regular_user,True,2025-05-15 20:55:15.242406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00314,power_user,False,2025-07-27 20:55:15.243410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00315,churn_risk_user,False,2025-05-21 20:55:15.243410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00316,churn_risk_user,False,2025-03-24 20:55:15.243410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00317,churn_risk_user,False,2025-09-27 20:55:15.243410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00318,power_user,False,2025-08-17 20:55:15.244425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00319,casual_user,False,2024-12-02 20:55:15.244425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00320,regular_user,True,2025-06-23 20:55:15.244425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00321,casual_user,False,2025-01-19 20:55:15.244425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00322,regular_user,False,2025-04-14 20:55:15.245413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00323,regular_user,False,2025-04-13 20:55:15.245413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00324,regular_user,False,2025-05-01 20:55:15.245413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00325,casual_user,False,2024-11-13 20:55:15.245413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00326,regular_user,True,2025-06-25 20:55:15.245413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00327,power_user,False,2025-05-24 20:55:15.246421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00328,regular_user,False,2025-09-29 20:55:15.246421,3.0,5.0,16.0,5.0,4.0,4.0,3.0,0.0,3.0,4.0,8.0,1.2,37.0,1
user_00329,regular_user,False,2025-02-24 20:55:15.246421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00330,casual_user,False,2025-01-30 20:55:15.246421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00331,regular_user,False,2025-09-01 20:55:15.246421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00332,power_user,False,2025-07-19 20:55:15.246421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00333,churn_risk_user,False,2024-10-24 20:55:15.247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00334,regular_user,False,2024-10-19 20:55:15.247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
user_00335,regular_user,False,2025-01-19 20:55:15.247418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
