user_id,registration_date,user_type,is_premium,last_active_date
user_00316,2025-03-27 07:48:02.673957,churn_risk_user,False,2025-06-22 07:48:02.673957
user_00317,2025-09-30 07:48:02.673957,churn_risk_user,False,2025-12-09 07:48:02.673957
user_00318,2025-08-20 07:48:02.673957,power_user,False,2025-10-21 07:48:02.673957
user_00319,2024-12-05 07:48:02.673957,casual_user,False,2025-02-16 07:48:02.673957
user_00320,2025-06-26 07:48:02.673957,regular_user,True,2025-06-28 07:48:02.673957
user_00321,2025-01-22 07:48:02.673957,casual_user,False,2025-04-18 07:48:02.673957
user_00322,2025-04-17 07:48:02.673957,regular_user,False,2025-06-16 07:48:02.673957
user_00323,2025-04-16 07:48:02.673957,regular_user,False,2025-04-18 07:48:02.673957
user_00324,2025-05-04 07:48:02.673957,regular_user,False,2025-07-31 07:48:02.673957
user_00325,2024-11-16 07:48:02.674783,casual_user,False,2024-11-26 07:48:02.674783
user_00326,2025-06-28 07:48:02.674783,regular_user,True,2025-07-26 07:48:02.674783
user_00327,2025-05-27 07:48:02.674783,power_user,False,2025-07-07 07:48:02.674783
user_00328,2025-10-02 07:48:02.674783,regular_user,False,2025-10-12 07:48:02.674783
user_00329,2025-02-27 07:48:02.674783,regular_user,False,2025-05-09 07:48:02.674783
user_00330,2025-02-02 07:48:02.674783,casual_user,False,2025-04-12 07:48:02.674783
user_00331,2025-09-04 07:48:02.674783,regular_user,False,2025-11-11 07:48:02.674783
user_00332,2025-07-22 07:48:02.674783,power_user,False,2025-09-21 07:48:02.674783
user_00333,2024-10-27 07:48:02.675566,churn_risk_user,False,2024-12-05 07:48:02.675566
user_00334,2024-10-22 07:48:02.675566,regular_user,False,2024-11-23 07:48:02.675566
user_00335,2025-01-22 07:48:02.675566,regular_user,False,2025-03-21 07:48:02.675566
user_00336,2025-08-13 07:48:02.675566,regular_user,False,2025-09-26 07:48:02.675566
user_00337,2024-10-31 07:48:02.675566,churn_risk_user,True,2024-11-26 07:48:02.675566
user_00338,2025-04-06 07:48:02.675566,regular_user,False,2025-06-02 07:48:02.675566
user_00339,2025-02-04 07:48:02.675566,power_user,False,2025-02-13 07:48:02.675566
user_00340,2025-05-04 07:48:02.675566,regular_user,False,2025-06-03 07:48:02.675566
user_00341,2025-07-21 07:48:02.675566,casual_user,False,2025-08-01 07:48:02.675566
user_00342,2024-12-20 07:48:02.676356,regular_user,True,2025-01-15 07:48:02.676356
user_00343,2025-06-20 07:48:02.676356,regular_user,True,2025-08-18 07:48:02.676356
user_00344,2024-11-01 07:48:02.676356,casual_user,True,2025-01-22 07:48:02.676356
user_00345,2025-07-29 07:48:02.676356,regular_user,False,2025-08-25 07:48:02.676356
user_00346,2025-08-12 07:48:02.676356,regular_user,False,2025-09-02 07:48:02.676356
user_00347,2025-03-29 07:48:02.676356,regular_user,False,2025-06-04 07:48:02.676356
user_00348,2025-03-06 07:48:02.676356,regular_user,False,2025-03-22 07:48:02.676356
user_00349,2025-04-01 07:48:02.676356,power_user,True,2025-06-21 07:48:02.676356
user_00350,2024-12-09 07:48:02.676356,churn_risk_user,False,2025-02-22 07:48:02.676356
user_00351,2025-04-30 07:48:02.677158,casual_user,False,2025-07-14 07:48:02.677158
user_00352,2025-10-04 07:48:02.677158,power_user,False,2025-12-21 07:48:02.677158
user_00353,2025-08-14 07:48:02.677158,power_user,True,2025-09-11 07:48:02.677158
user_00354,2025-10-07 07:48:02.677921,regular_user,False,2025-11-14 07:48:02.677921
user_00355,2025-01-13 07:48:02.677921,casual_user,False,2025-02-13 07:48:02.677921
user_00356,2025-06-03 07:48:02.677921,casual_user,True,2025-08-16 07:48:02.677921
user_00357,2025-09-14 07:48:02.677921,casual_user,False,2025-11-08 07:48:02.677921
user_00358,2025-07-11 07:48:02.677921,casual_user,False,2025-09-07 07:48:02.677921
user_00359,2025-07-19 07:48:02.678624,regular_user,True,2025-07-21 07:48:02.678624
user_00360,2025-01-27 07:48:02.679140,regular_user,False,2025-03-01 07:48:02.679140
user_00361,2025-05-01 07:48:02.679862,power_user,False,2025-05-12 07:48:02.679862
user_00362,2025-01-10 07:48:02.679862,casual_user,False,2025-03-22 07:48:02.679862
user_00363,2025-08-12 07:48:02.680285,regular_user,False,2025-10-03 07:48:02.680285
user_00364,2025-10-03 07:48:02.680285,casual_user,False,2025-12-12 07:48:02.680285
user_00365,2024-10-27 07:48:02.680285,power_user,True,2024-12-25 07:48:02.680285
user_00366,2025-08-26 07:48:02.680285,regular_user,True,2025-11-04 07:48:02.680285
user_00367,2025-01-11 07:48:02.680285,casual_user,True,2025-01-19 07:48:02.680285
user_00368,2025-04-28 07:48:02.680798,regular_user,True,2025-07-22 07:48:02.680798
user_00369,2025-06-16 07:48:02.680798,regular_user,False,2025-08-18 07:48:02.680798
user_00370,2025-03-20 07:48:02.680798,power_user,False,2025-05-22 07:48:02.680798
user_00371,2024-11-07 07:48:02.680798,regular_user,False,2024-12-08 07:48:02.680798
user_00372,2025-09-30 07:48:02.680798,casual_user,False,2025-11-09 07:48:02.680798
user_00373,2025-01-17 07:48:02.680798,regular_user,True,2025-02-02 07:48:02.680798
user_00374,2025-07-27 07:48:02.680798,churn_risk_user,True,2025-10-14 07:48:02.680798
user_00375,2024-12-05 07:48:02.680798,casual_user,False,2025-02-16 07:48:02.680798
user_00376,2025-02-11 07:48:02.680798,regular_user,False,2025-03-15 07:48:02.680798
user_00377,2025-02-20 07:48:02.681577,regular_user,True,2025-03-17 07:48:02.681577
user_00378,2025-06-30 07:48:02.681577,power_user,False,2025-08-14 07:48:02.681577
user_00379,2025-06-11 07:48:02.681577,casual_user,True,2025-07-24 07:48:02.681577
user_00380,2024-12-10 07:48:02.681577,churn_risk_user,True,2024-12-15 07:48:02.681577
user_00381,2025-10-02 07:48:02.681577,churn_risk_user,True,2025-11-02 07:48:02.681577
user_00382,2025-08-31 07:48:02.681577,casual_user,False,2025-10-19 07:48:02.681577
user_00383,2024-10-28 07:48:02.681577,casual_user,False,2024-11-03 07:48:02.681577
user_00384,2025-07-19 07:48:02.682291,regular_user,False,2025-08-09 07:48:02.682291
user_00385,2025-10-08 07:48:02.682291,power_user,True,2025-10-21 07:48:02.682291
user_00386,2025-09-29 07:48:02.682291,regular_user,True,2025-11-12 07:48:02.682291
user_00387,2025-02-10 07:48:02.682291,regular_user,False,2025-03-26 07:48:02.682291
user_00388,2025-03-04 07:48:02.682291,casual_user,False,2025-04-23 07:48:02.682291
user_00389,2024-12-15 07:48:02.682291,regular_user,False,2025-01-05 07:48:02.682291
user_00390,2025-09-04 07:48:02.682994,churn_risk_user,False,2025-09-06 07:48:02.682994
user_00391,2025-03-23 07:48:02.682994,regular_user,True,2025-05-15 07:48:02.682994
user_00392,2025-03-18 07:48:02.682994,regular_user,False,2025-06-10 07:48:02.682994
user_00393,2025-05-05 07:48:02.682994,regular_user,False,2025-06-10 07:48:02.682994
user_00394,2025-10-07 07:48:02.682994,casual_user,False,2025-12-05 07:48:02.682994
user_00395,2025-05-12 07:48:02.682994,regular_user,False,2025-06-16 07:48:02.682994
user_00396,2025-02-03 07:48:02.682994,casual_user,False,2025-04-09 07:48:02.682994
user_00397,2024-11-10 07:48:02.683737,churn_risk_user,False,2024-12-21 07:48:02.683737
user_00398,2025-02-10 07:48:02.683737,regular_user,False,2025-02-21 07:48:02.683737
user_00399,2025-06-02 07:48:02.683737,casual_user,False,2025-06-16 07:48:02.683737
user_00400,2025-02-28 07:48:02.684467,power_user,False,2025-05-25 07:48:02.684467
user_00401,2024-12-17 07:48:02.684467,regular_user,False,2025-01-22 07:48:02.684467
user_00402,2024-11-20 07:48:02.684467,power_user,False,2025-01-18 07:48:02.684467
user_00403,2025-06-22 07:48:02.684467,regular_user,False,2025-09-13 07:48:02.684467
user_00404,2025-06-03 07:48:02.685220,power_user,False,2025-08-30 07:48:02.685220
user_00405,2025-09-13 07:48:02.685220,regular_user,False,2025-11-16 07:48:02.685220
user_00406,2025-04-30 07:48:02.685220,churn_risk_user,False,2025-05-10 07:48:02.685220
user_00407,2025-10-01 07:48:02.685220,power_user,True,2025-12-13 07:48:02.685220
user_00408,2025-07-10 07:48:02.685220,regular_user,False,2025-07-10 07:48:02.685220
user_00409,2025-05-31 07:48:02.685220,regular_user,False,2025-05-31 07:48:02.685220
user_00410,2024-12-02 07:48:02.685220,regular_user,True,2025-01-07 07:48:02.685220
user_00411,2025-04-19 07:48:02.685890,casual_user,False,2025-06-01 07:48:02.685890
user_00412,2024-12-03 07:48:02.685890,regular_user,False,2025-02-01 07:48:02.685890
user_00413,2024-11-11 07:48:02.685890,power_user,False,2024-11-30 07:48:02.685890
user_00414,2025-01-02 07:48:02.685890,power_user,True,2025-03-12 07:48:02.685890
user_00415,2025-02-08 07:48:02.685890,power_user,True,2025-03-30 07:48:02.685890
user_00416,2025-03-19 07:48:02.685890,casual_user,False,2025-06-14 07:48:02.685890
user_00417,2025-02-02 07:48:02.685890,power_user,False,2025-03-23 07:48:02.685890
user_00418,2024-12-30 07:48:02.685890,casual_user,False,2025-02-10 07:48:02.685890
user_00419,2025-04-16 07:48:02.686678,regular_user,False,2025-05-08 07:48:02.686678
user_00420,2025-06-07 07:48:02.686678,regular_user,False,2025-06-14 07:48:02.686678
user_00421,2024-11-04 07:48:02.686678,power_user,False,2024-11-08 07:48:02.686678
user_00422,2025-07-17 07:48:02.686678,regular_user,False,2025-10-14 07:48:02.686678
user_00423,2025-06-19 07:48:02.686678,regular_user,False,2025-08-04 07:48:02.686678
user_00424,2025-02-21 07:48:02.686678,casual_user,True,2025-05-20 07:48:02.686678
user_00425,2024-12-13 07:48:02.686678,churn_risk_user,False,2025-01-12 07:48:02.686678
user_00426,2025-05-22 07:48:02.686678,regular_user,False,2025-08-19 07:48:02.686678
user_00427,2025-03-05 07:48:02.686678,regular_user,False,2025-05-06 07:48:02.686678
user_00428,2025-07-30 07:48:02.687452,casual_user,False,2025-08-11 07:48:02.687452
user_00429,2025-07-30 07:48:02.687452,power_user,True,2025-10-12 07:48:02.687452
user_00430,2024-11-21 07:48:02.687452,casual_user,False,2024-11-24 07:48:02.687452
user_00431,2025-07-01 07:48:02.687452,regular_user,False,2025-07-13 07:48:02.687452
user_00432,2025-01-05 07:48:02.687452,regular_user,False,2025-04-02 07:48:02.687452
user_00433,2024-12-05 07:48:02.687452,casual_user,False,2025-02-07 07:48:02.687452
user_00434,2025-07-27 07:48:02.687452,casual_user,False,2025-08-14 07:48:02.687452
user_00435,2024-11-29 07:48:02.687452,regular_user,False,2025-01-02 07:48:02.687452
user_00436,2025-07-01 07:48:02.688229,power_user,False,2025-09-16 07:48:02.688229
user_00437,2024-11-15 07:48:02.688229,casual_user,False,2025-02-07 07:48:02.688229
user_00438,2025-01-02 07:48:02.688229,churn_risk_user,False,2025-01-29 07:48:02.688229
user_00439,2025-06-16 07:48:02.688229,casual_user,True,2025-06-20 07:48:02.688229
user_00440,2024-12-11 07:48:02.688229,regular_user,False,2024-12-25 07:48:02.688229
user_00441,2025-08-29 07:48:02.688229,casual_user,False,2025-10-10 07:48:02.688229
user_00442,2025-09-20 07:48:02.688229,regular_user,True,2025-11-05 07:48:02.688229
user_00443,2025-06-16 07:48:02.688229,casual_user,True,2025-08-29 07:48:02.688229
user_00444,2025-08-21 07:48:02.688229,power_user,False,2025-11-14 07:48:02.688229
user_00445,2025-01-09 07:48:02.689008,power_user,False,2025-03-01 07:48:02.689008
user_00446,2025-09-14 07:48:02.689008,churn_risk_user,False,2025-09-21 07:48:02.689008
user_00447,2025-05-20 07:48:02.689008,power_user,False,2025-05-21 07:48:02.689008
user_00448,2025-07-26 07:48:02.689008,regular_user,True,2025-10-08 07:48:02.689008
user_00449,2025-01-21 07:48:02.689008,casual_user,True,2025-02-02 07:48:02.689008
user_00450,2025-05-05 07:48:02.689008,casual_user,True,2025-06-15 07:48:02.689008
user_00451,2024-12-17 07:48:02.689008,churn_risk_user,False,2024-12-23 07:48:02.689008
user_00452,2024-12-05 07:48:02.689008,regular_user,True,2025-01-20 07:48:02.689008
user_00453,2025-05-23 07:48:02.689008,casual_user,False,2025-08-16 07:48:02.689008
user_00454,2025-03-05 07:48:02.689814,regular_user,True,2025-03-14 07:48:02.689814
user_00455,2025-06-12 07:48:02.689814,casual_user,False,2025-08-30 07:48:02.689814
user_00456,2025-08-23 07:48:02.689814,regular_user,False,2025-10-11 07:48:02.689814
user_00457,2025-05-12 07:48:02.689814,casual_user,False,2025-07-24 07:48:02.689814
user_00458,2024-10-31 07:48:02.689814,power_user,False,2024-12-24 07:48:02.689814
user_00459,2025-02-11 07:48:02.689814,regular_user,True,2025-03-15 07:48:02.689814
user_00460,2025-06-14 07:48:02.689814,regular_user,True,2025-07-20 07:48:02.689814
user_00461,2025-05-21 07:48:02.689814,regular_user,True,2025-05-31 07:48:02.689814
user_00462,2025-05-26 07:48:02.690589,regular_user,False,2025-07-21 07:48:02.690589
user_00463,2025-01-30 07:48:02.690589,power_user,True,2025-02-05 07:48:02.690589
user_00464,2025-07-18 07:48:02.690589,casual_user,False,2025-08-25 07:48:02.690589
user_00465,2025-02-12 07:48:02.690589,power_user,False,2025-03-29 07:48:02.690589
user_00466,2025-09-22 07:48:02.690589,casual_user,False,2025-10-23 07:48:02.690589
user_00467,2025-04-27 07:48:02.690589,casual_user,True,2025-06-01 07:48:02.690589
user_00468,2025-07-30 07:48:02.690589,regular_user,True,2025-09-08 07:48:02.690589
user_00469,2025-03-29 07:48:02.690589,regular_user,False,2025-05-27 07:48:02.690589
user_00470,2025-10-06 07:48:02.690589,power_user,False,2025-10-13 07:48:02.690589
user_00471,2025-02-23 07:48:02.691411,regular_user,False,2025-04-07 07:48:02.691411
user_00472,2025-08-14 07:48:02.691411,regular_user,False,2025-11-08 07:48:02.691411
user_00473,2025-04-22 07:48:02.691411,casual_user,False,2025-07-17 07:48:02.691411
user_00474,2024-12-29 07:48:02.691411,regular_user,False,2025-02-24 07:48:02.691411
user_00475,2025-09-05 07:48:02.691411,churn_risk_user,False,2025-10-21 07:48:02.691411
user_00476,2024-12-04 07:48:02.691411,regular_user,True,2025-01-27 07:48:02.691411
user_00477,2025-09-29 07:48:02.691411,regular_user,False,2025-12-21 07:48:02.691411
user_00478,2025-10-08 07:48:02.691411,churn_risk_user,True,2025-10-12 07:48:02.691411
user_00479,2024-10-16 07:48:02.692190,casual_user,True,2024-11-14 07:48:02.692190
user_00480,2025-05-15 07:48:02.692190,power_user,True,2025-07-25 07:48:02.692190
user_00481,2025-02-22 07:48:02.692190,casual_user,False,2025-05-08 07:48:02.692190
user_00482,2025-09-03 07:48:02.692190,regular_user,True,2025-10-08 07:48:02.692190
user_00483,2025-05-13 07:48:02.692190,regular_user,False,2025-08-05 07:48:02.692190
user_00484,2025-01-26 07:48:02.692190,churn_risk_user,False,2025-04-10 07:48:02.692190
user_00485,2024-11-22 07:48:02.692190,regular_user,False,2025-01-28 07:48:02.692190
user_00486,2024-12-04 07:48:02.692190,regular_user,False,2024-12-18 07:48:02.692190
user_00487,2024-11-03 07:48:02.692190,regular_user,False,2024-11-14 07:48:02.692190
user_00488,2025-02-14 07:48:02.692975,regular_user,False,2025-03-30 07:48:02.692975
user_00489,2024-12-24 07:48:02.692975,casual_user,False,2025-03-11 07:48:02.692975
user_00490,2025-05-30 07:48:02.692975,power_user,True,2025-06-12 07:48:02.692975
user_00491,2025-07-30 07:48:02.692975,regular_user,True,2025-07-31 07:48:02.692975
user_00492,2025-03-19 07:48:02.692975,churn_risk_user,False,2025-04-12 07:48:02.692975
user_00493,2025-01-03 07:48:02.692975,regular_user,False,2025-01-16 07:48:02.692975
user_00494,2024-11-24 07:48:02.692975,casual_user,False,2025-01-14 07:48:02.692975
user_00495,2025-09-16 07:48:02.692975,casual_user,True,2025-10-06 07:48:02.692975
user_00496,2025-09-16 07:48:02.693754,regular_user,True,2025-09-27 07:48:02.693754
user_00497,2024-12-27 07:48:02.693754,power_user,False,2025-01-26 07:48:02.693754
user_00498,2024-11-11 07:48:02.693754,casual_user,True,2025-01-12 07:48:02.693754
user_00499,2025-05-04 07:48:02.694237,regular_user,False,2025-07-02 07:48:02.694237
user_00500,2025-05-13 07:48:02.694237,regular_user,True,2025-08-03 07:48:02.694237
user_00501,2025-01-18 07:48:02.694763,regular_user,False,2025-03-08 07:48:02.694763
user_00502,2025-01-31 07:48:02.694763,casual_user,True,2025-04-27 07:48:02.694763
user_00503,2025-07-20 07:48:02.694763,regular_user,True,2025-08-16 07:48:02.694763
user_00504,2025-04-04 07:48:02.694763,regular_user,True,2025-04-19 07:48:02.694763
user_00505,2025-02-01 07:48:02.694763,casual_user,False,2025-03-12 07:48:02.694763
user_00506,2025-01-11 07:48:02.694763,regular_user,True,2025-03-03 07:48:02.694763
user_00507,2025-06-09 07:48:02.695514,casual_user,False,2025-08-10 07:48:02.695514
user_00508,2025-08-10 07:48:02.695514,casual_user,False,2025-09-05 07:48:02.695514
user_00509,2025-07-11 07:48:02.695514,regular_user,True,2025-10-04 07:48:02.695514
user_00510,2025-05-31 07:48:02.695514,power_user,False,2025-06-20 07:48:02.695514
user_00511,2025-02-07 07:48:02.695514,casual_user,False,2025-05-04 07:48:02.695514
user_00512,2024-12-01 07:48:02.695514,regular_user,False,2024-12-13 07:48:02.695514
user_00513,2025-03-12 07:48:02.695514,casual_user,False,2025-05-03 07:48:02.695514
user_00514,2024-11-07 07:48:02.696344,power_user,True,2025-01-26 07:48:02.696344
user_00515,2025-04-06 07:48:02.696344,casual_user,False,2025-05-30 07:48:02.696344
user_00516,2025-06-16 07:48:02.696344,regular_user,True,2025-08-06 07:48:02.696344
user_00517,2025-06-21 07:48:02.696344,casual_user,False,2025-08-11 07:48:02.696344
user_00518,2025-08-30 07:48:02.696344,casual_user,False,2025-11-01 07:48:02.696344
user_00519,2025-09-24 07:48:02.697117,casual_user,False,2025-09-25 07:48:02.697117
user_00520,2025-08-12 07:48:02.697117,power_user,True,2025-10-08 07:48:02.697117
user_00521,2025-02-21 07:48:02.697456,regular_user,False,2025-03-26 07:48:02.697456
user_00522,2025-01-20 07:48:02.697456,casual_user,False,2025-04-08 07:48:02.697456
user_00523,2024-11-02 07:48:02.697456,regular_user,True,2024-12-03 07:48:02.697456
user_00524,2025-07-16 07:48:02.697456,casual_user,True,2025-10-10 07:48:02.697456
user_00525,2025-08-29 07:48:02.697456,casual_user,False,2025-09-21 07:48:02.697456
user_00526,2025-09-24 07:48:02.697456,churn_risk_user,False,2025-11-20 07:48:02.697456
user_00527,2025-02-25 07:48:02.697977,regular_user,False,2025-03-03 07:48:02.697977
user_00528,2025-09-13 07:48:02.697977,regular_user,False,2025-09-17 07:48:02.697977
user_00529,2024-10-26 07:48:02.698285,casual_user,True,2024-11-04 07:48:02.698285
user_00530,2025-09-03 07:48:02.698285,power_user,False,2025-11-22 07:48:02.698285
user_00531,2025-03-02 07:48:02.698285,casual_user,True,2025-05-13 07:48:02.698285
user_00532,2025-08-23 07:48:02.698285,regular_user,True,2025-10-02 07:48:02.698285
user_00533,2025-03-08 07:48:02.698285,regular_user,True,2025-03-17 07:48:02.698285
user_00534,2025-05-15 07:48:02.698809,power_user,False,2025-05-16 07:48:02.698809
user_00535,2025-01-15 07:48:02.698809,regular_user,False,2025-02-15 07:48:02.698809
user_00536,2024-12-27 07:48:02.698809,casual_user,True,2025-01-10 07:48:02.698809
user_00537,2025-01-11 07:48:02.698809,churn_risk_user,True,2025-02-04 07:48:02.698809
user_00538,2024-11-30 07:48:02.698809,regular_user,False,2024-12-21 07:48:02.698809
user_00539,2025-03-12 07:48:02.698809,casual_user,False,2025-04-01 07:48:02.698809
user_00540,2025-06-11 07:48:02.698809,casual_user,False,2025-06-22 07:48:02.698809
user_00541,2025-02-20 07:48:02.698809,regular_user,False,2025-03-12 07:48:02.698809
user_00542,2025-06-07 07:48:02.699597,casual_user,False,2025-06-13 07:48:02.699597
user_00543,2025-05-13 07:48:02.699597,casual_user,True,2025-08-06 07:48:02.699597
user_00544,2025-05-14 07:48:02.699597,churn_risk_user,False,2025-06-11 07:48:02.699597
user_00545,2025-01-15 07:48:02.699597,regular_user,True,2025-04-03 07:48:02.699597
user_00546,2025-01-01 07:48:02.699597,churn_risk_user,False,2025-01-23 07:48:02.699597
user_00547,2025-07-15 07:48:02.699597,regular_user,False,2025-08-20 07:48:02.699597
user_00548,2025-04-05 07:48:02.699597,casual_user,False,2025-04-23 07:48:02.699597
user_00549,2025-09-18 07:48:02.699597,casual_user,False,2025-10-12 07:48:02.699597
user_00550,2025-06-05 07:48:02.700380,regular_user,True,2025-08-01 07:48:02.700380
user_00551,2025-05-20 07:48:02.700380,casual_user,False,2025-05-22 07:48:02.700380
user_00552,2025-06-29 07:48:02.700380,regular_user,False,2025-09-25 07:48:02.700380
user_00553,2025-10-01 07:48:02.700380,casual_user,False,2025-10-27 07:48:02.700380
user_00554,2025-08-06 07:48:02.700380,regular_user,False,2025-09-10 07:48:02.700380
user_00555,2025-07-17 07:48:02.700380,casual_user,False,2025-07-28 07:48:02.700380
user_00556,2025-03-16 07:48:02.700380,power_user,False,2025-05-07 07:48:02.700380
user_00557,2025-09-21 07:48:02.700380,regular_user,True,2025-11-29 07:48:02.700380
user_00558,2024-12-03 07:48:02.700380,regular_user,True,2024-12-06 07:48:02.700380
user_00559,2025-09-21 07:48:02.701153,casual_user,True,2025-10-16 07:48:02.701153
user_00560,2024-12-22 07:48:02.701153,casual_user,True,2025-01-11 07:48:02.701153
user_00561,2025-03-23 07:48:02.701153,casual_user,False,2025-05-18 07:48:02.701153
user_00562,2025-09-21 07:48:02.701153,regular_user,False,2025-10-04 07:48:02.701153
user_00563,2025-10-08 07:48:02.701153,power_user,False,2025-12-01 07:48:02.701153
user_00564,2025-01-30 07:48:02.701153,regular_user,False,2025-02-17 07:48:02.701153
user_00565,2025-05-05 07:48:02.701153,power_user,False,2025-07-06 07:48:02.701153
user_00566,2025-03-14 07:48:02.701153,power_user,False,2025-04-12 07:48:02.701153
user_00567,2024-12-01 07:48:02.701153,casual_user,False,2025-02-02 07:48:02.701153
user_00568,2025-09-22 07:48:02.701933,regular_user,True,2025-11-15 07:48:02.701933
user_00569,2025-06-20 07:48:02.701933,regular_user,True,2025-08-05 07:48:02.701933
user_00570,2024-12-02 07:48:02.701933,churn_risk_user,False,2024-12-18 07:48:02.701933
user_00571,2025-03-27 07:48:02.701933,casual_user,False,2025-04-10 07:48:02.701933
user_00572,2025-03-27 07:48:02.701933,churn_risk_user,False,2025-04-04 07:48:02.701933
user_00573,2025-07-13 07:48:02.701933,regular_user,True,2025-09-11 07:48:02.701933
user_00574,2025-05-26 07:48:02.701933,regular_user,True,2025-08-03 07:48:02.701933
user_00575,2024-11-08 07:48:02.701933,churn_risk_user,False,2024-11-26 07:48:02.701933
user_00576,2025-09-06 07:48:02.701933,regular_user,False,2025-11-08 07:48:02.701933
user_00577,2025-08-23 07:48:02.702736,regular_user,False,2025-10-31 07:48:02.702736
user_00578,2025-07-13 07:48:02.702736,power_user,False,2025-08-16 07:48:02.702736
user_00579,2025-06-04 07:48:02.702736,casual_user,True,2025-07-14 07:48:02.702736
user_00580,2025-04-12 07:48:02.702736,regular_user,True,2025-06-07 07:48:02.702736
user_00581,2025-09-10 07:48:02.702736,churn_risk_user,False,2025-12-03 07:48:02.702736
user_00582,2024-10-12 07:48:02.702736,power_user,True,2024-10-18 07:48:02.702736
user_00583,2025-05-01 07:48:02.702736,regular_user,False,2025-05-10 07:48:02.702736
user_00584,2024-11-09 07:48:02.702736,regular_user,False,2025-02-05 07:48:02.702736
user_00585,2025-03-20 07:48:02.702736,regular_user,True,2025-05-14 07:48:02.702736
user_00586,2025-06-26 07:48:02.703539,power_user,False,2025-08-21 07:48:02.703539
user_00587,2025-09-20 07:48:02.703539,regular_user,False,2025-09-26 07:48:02.703539
user_00588,2025-08-02 07:48:02.703539,casual_user,True,2025-10-15 07:48:02.703539
user_00589,2025-05-16 07:48:02.703539,power_user,False,2025-06-05 07:48:02.703539
user_00590,2025-05-10 07:48:02.703539,regular_user,True,2025-07-05 07:48:02.703539
user_00591,2025-04-29 07:48:02.703539,churn_risk_user,True,2025-05-01 07:48:02.703539
user_00592,2025-07-16 07:48:02.703539,regular_user,False,2025-08-03 07:48:02.703539
user_00593,2024-10-31 07:48:02.703539,churn_risk_user,False,2024-12-30 07:48:02.703539
user_00594,2025-05-03 07:48:02.704319,regular_user,True,2025-07-12 07:48:02.704319
user_00595,2025-07-17 07:48:02.704319,regular_user,False,2025-09-15 07:48:02.704319
user_00596,2025-08-11 07:48:02.704319,casual_user,False,2025-09-20 07:48:02.704319
user_00597,2025-07-17 07:48:02.704319,regular_user,False,2025-09-24 07:48:02.704319
user_00598,2025-07-05 07:48:02.704319,regular_user,True,2025-07-06 07:48:02.704319
user_00599,2025-09-19 07:48:02.704319,casual_user,False,2025-10-04 07:48:02.704319
user_00600,2025-06-08 07:48:02.704319,casual_user,True,2025-07-17 07:48:02.704319
user_00601,2024-12-21 07:48:02.704319,casual_user,False,2025-02-22 07:48:02.704319
user_00602,2025-02-10 07:48:02.704319,casual_user,True,2025-02-16 07:48:02.704319
user_00603,2025-01-07 07:48:02.705131,regular_user,False,2025-04-02 07:48:02.705131
user_00604,2025-05-21 07:48:02.705131,regular_user,False,2025-08-14 07:48:02.705131
user_00605,2025-06-17 07:48:02.705131,casual_user,True,2025-07-26 07:48:02.705131
user_00606,2025-08-14 07:48:02.705131,casual_user,False,2025-10-18 07:48:02.705131
user_00607,2025-02-05 07:48:02.705131,regular_user,False,2025-03-18 07:48:02.705131
user_00608,2025-02-26 07:48:02.705131,power_user,False,2025-05-25 07:48:02.705131
user_00609,2025-04-16 07:48:02.705131,power_user,False,2025-04-26 07:48:02.705131
user_00610,2025-01-16 07:48:02.705131,regular_user,True,2025-02-25 07:48:02.705131
user_00611,2025-04-30 07:48:02.705131,regular_user,False,2025-05-08 07:48:02.705131
user_00612,2025-08-25 07:48:02.705131,regular_user,False,2025-11-14 07:48:02.705131
user_00613,2025-08-30 07:48:02.705939,regular_user,False,2025-08-31 07:48:02.705939
user_00614,2025-01-21 07:48:02.705939,casual_user,False,2025-02-16 07:48:02.705939
user_00615,2025-06-19 07:48:02.705939,regular_user,False,2025-06-19 07:48:02.705939
user_00616,2025-10-03 07:48:02.705939,casual_user,False,2025-10-06 07:48:02.705939
user_00617,2025-02-07 07:48:02.705939,casual_user,True,2025-02-17 07:48:02.705939
user_00618,2024-12-13 07:48:02.705939,regular_user,False,2025-01-02 07:48:02.705939
user_00619,2025-05-06 07:48:02.705939,casual_user,True,2025-07-03 07:48:02.705939
user_00620,2025-02-06 07:48:02.705939,power_user,False,2025-02-08 07:48:02.705939
user_00621,2024-10-23 07:48:02.706717,power_user,False,2024-11-17 07:48:02.706717
user_00622,2025-05-31 07:48:02.706717,churn_risk_user,False,2025-06-08 07:48:02.706717
user_00623,2025-05-30 07:48:02.706717,casual_user,False,2025-06-09 07:48:02.706717
user_00624,2024-10-12 07:48:02.706717,regular_user,False,2025-01-05 07:48:02.706717
user_00625,2025-06-02 07:48:02.706717,casual_user,False,2025-06-22 07:48:02.706717
user_00626,2025-05-08 07:48:02.706717,casual_user,True,2025-07-31 07:48:02.706717
user_00627,2025-05-01 07:48:02.706717,power_user,False,2025-06-16 07:48:02.706717
user_00628,2024-11-07 07:48:02.706717,casual_user,False,2024-12-24 07:48:02.706717
user_00629,2025-05-14 07:48:02.706717,casual_user,False,2025-05-28 07:48:02.706717
user_00630,2024-10-29 07:48:02.707492,casual_user,True,2024-11-13 07:48:02.707492
user_00631,2025-08-06 07:48:02.707492,regular_user,True,2025-09-21 07:48:02.707492
